x,y,vx,vy,theta,dtheta,bw,bh,timestep
-2.586258005976560526e-06,-1.333335304260253906e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01
-2.622684178277268074e-06,-1.250002002716064453e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.200000000000000000e+01
-2.659110350577975623e-06,-1.166668701171875000e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.300000000000000000e+01
-2.695536522878683172e-06,-1.083335399627685547e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.400000000000000000e+01
-2.731962695179390721e-06,-1.000002098083496094e+01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.500000000000000000e+01
-2.768388867480098270e-06,-9.166687965393066406e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.600000000000000000e+01
-2.804815039780805819e-06,-8.333354949951171875e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.700000000000000000e+01
-2.841241212081513368e-06,-7.500021457672119141e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.800000000000000000e+01
-2.877667384382220916e-06,-6.666687965393066406e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+01
-2.914093556682928465e-06,-5.833354473114013672e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01
-2.950519728983636014e-06,-5.000020980834960938e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.100000000000000000e+01
-2.986945901284343563e-06,-4.166687488555908203e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.200000000000000000e+01
-3.023372073585051112e-06,-3.333353996276855469e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.300000000000000000e+01
-3.059798245885758661e-06,-2.500020503997802734e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.400000000000000000e+01
-3.096224418186466210e-06,-1.666687130928039551e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000000e+01
-3.132650590487173758e-06,-8.333537578582763672e-01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.600000000000000000e+01
-3.169076762787881307e-06,-2.038478851318359375e-05,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01
-3.205502935088588856e-06,8.333129882812500000e-01,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.800000000000000000e+01
-3.241929107389296405e-06,1.666646361351013184e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.900000000000000000e+01
-3.278355279690003954e-06,2.499979734420776367e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01
-3.314781451990711503e-06,3.333312988281250000e+00,-2.622683268782566302e-06,6.000000000000000000e+01,9.000000762939453125e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.100000000000000000e+01
